 (-2.001251854414890476e-05+4.715862881673256564e-17j),  (1.731216512200498429e-06+4.079214031690867478e-17j),  (-2.971921103279246898e-05+4.277633149787858837e-17j),  (-2.467913938655217496e-05+4.169782652997742340e-17j),  (-2.970789009199105093e-05+4.198544656675415364e-17j),  (1.705017689150123764e-06+4.691116478258604624e-17j),  (-2.001251854414890476e-05+4.715862881673256564e-17j)
 (9.362900605449156477e-05+4.232047851369417962e-17j),  (-8.634214724275165328e-06+4.372071015292313325e-17j),  (-9.058035332710075534e-06+4.175633618511559258e-17j),  (-7.664892426315751364e-06+4.295170437171699666e-17j),  (-9.400535355021789565e-06+4.607983175693128154e-17j),  (-8.536094245520202406e-06+3.784033274653731606e-17j),  (9.362900605449156477e-05+4.232047851369417962e-17j)
 (-1.295403148371825423e-05+4.667774363248873492e-17j),  (1.395274524705054746e-04+5.116960085640633680e-17j),  (1.450880779466302199e-04+4.253360844785174859e-17j),  (3.489101615033757958e-05+4.159140499252633901e-17j),  (1.451676007961631189e-04+4.826660566031012970e-17j),  (1.400660233643376967e-04+5.017682429572169274e-17j),  (-1.295403148371825423e-05+4.667774363248873492e-17j)
 (-1.124378056585534965e-04+5.536558737133625618e-17j),  (1.149085857859071316e-04+6.206989144147664354e-17j),  (2.564683593050179605e-04+6.253591059792579896e-17j),  (3.458737319246721700e-05+6.545394328971266664e-17j),  (2.561857177961224274e-04+5.443548374216173896e-17j),  (1.149174470792224228e-04+5.634260298188796725e-17j),  (-1.124378056585534965e-04+5.536558737133625618e-17j)
 (6.138666161009101105e-06+6.208537686723552144e-17j),  (-1.145875170183545400e-04+6.394378047119485932e-17j),  (1.318651380339100657e-04+6.336393541312057869e-17j),  (1.823483309000675833e-03+7.006974810250956934e-17j),  (1.318651380339096321e-04+6.044252990289475030e-17j),  (-1.145875170183542418e-04+5.913088065770353597e-17j),  (6.138666161009101105e-06+6.208537686723552144e-17j)
 (-1.352751657194816977e-04+5.734060942336904302e-17j),  (1.080481690243708677e-04+6.194476316094968028e-17j),  (2.601663604324351347e-04+6.396406905164652137e-17j),  (1.307664720162009069e-05+5.434653817718923687e-17j),  (2.603730852305214207e-04+5.471625547387905124e-17j),  (1.079736717655112641e-04+5.932333529547677516e-17j),  (-1.352751657194816977e-04+5.734060942336904302e-17j)
 (-2.718977258100555196e-05+5.355086015492353200e-17j),  (1.257102725660029041e-04+4.726119347276155603e-17j),  (1.403073560361993801e-04+5.307559118563024107e-17j),  (1.923155684470335622e-06+4.632583864238102189e-17j),  (1.404599179125961433e-04+4.890007623850070866e-17j),  (1.250834777782744173e-04+4.840519055571773372e-17j),  (-2.718977258100555196e-05+5.355086015492353200e-17j)
 (7.925053533868486899e-05+4.106359539995647426e-17j),  (-2.154595586320020781e-05+4.327429580055314453e-17j),  (-3.602583329894503908e-05+3.631696691418698748e-17j),  (-2.367553122669911403e-05+3.400779003934772296e-17j),  (-3.558365858160011767e-05+3.563012011363678378e-17j),  (-2.164052355008530028e-05+4.034064565099930274e-17j),  (7.925053533868486899e-05+4.106359539995647426e-17j)
 (-3.044706235640996106e-05+3.515684412937798412e-17j),  (-1.294866036241872079e-05+2.766336185119673021e-17j),  (-4.178722585527785114e-05+2.503568724477532844e-17j),  (-4.195074355915234294e-05+2.702104605513506370e-17j),  (-4.179647789501650564e-05+2.335157027195328034e-17j),  (-1.290524050432469323e-05+2.146346053002913808e-17j),  (-3.044706235640996106e-05+3.515684412937798412e-17j)
